Product_ID,name,Category,colour_from_title,US_price_current_usd,US_price_original_usd,US_discount_pct_display,US_on_sale,IN_price_current_inr,IN_price_current_usd,IN_price_original_inr,IN_discount_pct_display,IN_discount_pct_calc,IN_on_sale,Savings_USD,materials_text,made_in,date,exchange_rate,Source File
4437040,PLEATED CAPE SKIRT ZW COLLECTION - Ecru | ZARA United States,GENERAL,Ecru,79.9,,57.0,True,4350.0,46.46,,57.0,,True,33.44,"Composition: 57% cotton, 43% polyester | 57% cotton | 43% polyester | 43% RCS-certified recycled polyester | 57% OCS certified organically grown cotton",Turkey,2026-03-22,93.62,comparison_skirts
1255404,PLAID RUFFLED MIDI SKIRT - Khaki | ZARA United States,GENERAL,Khaki,59.9,,100.0,True,2950.0,31.51,,100.0,,True,28.39,Low-rise midi skirt made of 100% cotton yarn. Ruffled fabric detail on the front. Side closure with hidden in-seam zipper. | Composition: 100% cotton | 100% cotton | 100% RCS-certified recycled cotton,Cambodia,2026-03-22,93.62,comparison_skirts
4661415,POLKA DOT RUFFLE MINI SHORTS - Ecru / Black | ZARA United States,GENERAL,Ecru / Black,49.9,,100.0,True,2550.0,27.24,,100.0,,True,22.66,Composition: 100% cotton | 100% cotton | 100% OCS certified organically grown cotton,Turkey,2026-03-22,93.62,comparison_skirts
1255428,POLKA DOT MIDI SKIRT - Mid-gray | ZARA United States,GENERAL,Mid-gray,49.9,,100.0,True,2550.0,27.24,,100.0,,True,22.66,Composition: 100% cotton | 100% cotton | 100% OCS certified organically grown cotton,Cambodia,2026-03-22,93.62,comparison_skirts
2459613,PLEATED MIDI SKIRT - Black | ZARA United States,GENERAL,Black,59.9,,91.0,True,2950.0,31.51,,91.0,,True,28.39,"Composition: 91% modal, 9% polyester | 9% polyester",Morocco,2026-03-22,93.62,comparison_skirts
15500710,PLATFORM SANDALS - Black | ZARA United States,GENERAL,Black,49.9,,100.0,True,3550.0,37.92,5950.0,,40.34,True,11.98,,India,2026-03-22,93.62,comparison_shoes
13322710,PATENT FINISH WEDGE SANDALS - Pink | ZARA United States,GENERAL,Pink,75.9,,100.0,True,,,,,,,,,China,2026-03-22,93.62,comparison_shoes
13601710,PRINTED FLAT BUCKLE SANDALS - Multi-color | ZARA United States,GENERAL,Multi-color,55.9,,86.0,True,2950.0,31.51,,86.0,,True,24.39,86% cotton | 86% RCS-certified recycled cotton,China,2026-03-22,93.62,comparison_shoes
11551710,POINTED TOE SLINGBACK BALLET FLATS - Black | ZARA United States,GENERAL,Black,59.9,,100.0,True,,,,,,,,100% polyester | 85% polyester | 100% RCS-certified recycled polyester | 85% RCS-certified recycled polyester,China,2026-03-22,93.62,comparison_shoes
12224710,PERFORATED SLINGBACK HEELS - Off White | ZARA United States,GENERAL,Off White,79.9,,100.0,True,4950.0,52.87,,100.0,,True,27.03,100% polyester | 12% polyester | 100% RCS-certified recycled polyester | 12% RCS-certified recycled polyester,China,2026-03-22,93.62,comparison_shoes
15510710,PLATFORM SANDALS - Black | ZARA United States,GENERAL,Black,49.9,,100.0,True,,,,,,,,100% polyester | 90% polyester,China,2026-03-22,93.62,comparison_shoes
12536710,POINTED SPLIT SUEDE SHOES - Sandy Brown | ZARA United States,GENERAL,Sandy Brown,75.9,,100.0,True,,,,,,,,100% polyester | 15% polyester,China,2026-03-22,93.62,comparison_shoes
15810710,PLATFORM SHOES WITH LUG SOLE - White | ZARA United States,GENERAL,White,59.9,,100.0,True,,,,,,,,82% polyester,Bangladesh,2026-03-22,93.62,comparison_shoes
16275610,PEARLESCENT EFFECT HANDBAG - white | ZARA United States,GENERAL,white,79.9,,100.0,True,4950.0,52.87,,100.0,,True,27.03,100% polyester,India,2026-03-22,93.62,comparison_bags
16011510,PINCH PLEAT TOTE BAG - Dark tan | ZARA United States,GENERAL,Dark tan,75.9,,100.0,True,4350.0,46.46,,100.0,,True,29.44,100% polyester,China,2026-03-22,93.62,comparison_bags
16180710,PERFORATED EFFECT MINI SHOPPER BAG - Blue | ZARA United States,GENERAL,Blue,39.9,,100.0,True,,,,,,,,Composition: 100% polyester | 100% polyester,China,2026-03-22,93.62,comparison_bags
16171710,PEARLESCENT EFFECT DETAIL BAG - Ecru | ZARA United States,GENERAL,Ecru,59.9,,100.0,True,3550.0,37.92,,100.0,,True,21.98,100% cotton,India,2026-03-22,93.62,comparison_bags
16093710,PATCHWORK MINI BUCKET BAG - Denim Blue | ZARA United States,GENERAL,Denim Blue,59.9,,100.0,True,3550.0,37.92,,100.0,,True,21.98,100% cotton | 100% polyester | 90% RCS-certified recycled cotton | 10% OCS certified organically grown cotton | 100% RCS-certified recycled polyester,China,2026-03-22,93.62,comparison_bags
16615610,PATCHWORK RIGID HANDLE MINI BUCKET BAG - Multi-color | ZARA United States,GENERAL,Multi-color,59.9,,100.0,True,3550.0,37.92,,100.0,,True,21.98,100% polyester | 100% RCS-certified recycled polyester,China,2026-03-22,93.62,comparison_bags
3210010,POLKA DOT SEQUIN BANDEAU TOP - Black / White | ZARA United States,GENERAL,Black / White,59.9,,100.0,True,2950.0,31.51,,100.0,,True,28.39,100% polyester | 97% polyester | 100% RCS-certified recycled polyester | 97% RCS-certified recycled polyester,China,2026-03-22,93.62,comparison_tops
2487273,PLAID POPLIN RUCHED TOP - Beige-brown | ZARA United States,GENERAL,Beige-brown,49.9,,100.0,True,2550.0,27.24,,100.0,,True,22.66,Composition: 100% cotton | 100% cotton | 100% OCS certified organically grown cotton,Morocco,2026-03-22,93.62,comparison_tops
1101198,BALLOON SLEEVE TOP ZW COLLECTION - Mid-ecru | ZARA United States,GENERAL,Mid-ecru,79.9,,100.0,True,4350.0,46.46,,100.0,,True,33.44,100% polyester | 100% RCS-certified recycled polyester,Morocco,2026-03-22,93.62,comparison_tops
8779187,PATCHWORK STRAPPY TOP - Ecru | ZARA United States,GENERAL,Ecru,49.9,,95.0,True,2550.0,27.24,,95.0,,True,22.66,95% polyester | 100% polyester | 100% RCS-certified recycled polyester | 95% RCS-certified recycled polyester,China,2026-03-22,93.62,comparison_tops
3897060,POLKA DOT BALLOON HALTER TOP - Lilac | ZARA United States,GENERAL,Lilac,49.9,,100.0,True,2550.0,27.24,,100.0,,True,22.66,100% polyester | 100% RCS-certified recycled polyester,Turkey,2026-03-22,93.62,comparison_tops
1165071,POLKA DOT BALLOON TOP - Ecru / Black | ZARA United States,GENERAL,Ecru / Black,49.9,,98.0,True,2550.0,27.24,,98.0,,True,22.66,98% cotton | 100% cotton | 98% OCS certified organically grown cotton | 100% OCS certified organically grown cotton,Turkey,2026-03-22,93.62,comparison_tops
1355457,POLYAMIDE BLEND TOP - Wine | ZARA United States,GENERAL,Wine,39.9,,60.0,True,2050.0,21.9,,60.0,,True,18.0,,China,2026-03-22,93.62,comparison_tops
4387073,PUFFER VEST - Black | ZARA United States,GENERAL,Black,49.9,,68.0,True,2950.0,31.51,,68.0,,True,18.39,"Composition: 68% lyocell, 32% polyester | 32% polyester",Cambodia,2026-03-22,93.62,comparison_tops
8372093,PUFFY ZIPPER VEST SET - Khaki | ZARA United States,GENERAL,Khaki,49.9,,69.0,True,2950.0,31.51,,69.0,,True,18.39,69% cotton | 100% polyester | 69% RCS-certified recycled cotton | 100% RCS-certified recycled polyester,Cambodia,2026-03-22,93.62,comparison_tops
8372114,POPLIN BALLOON TOP SET - Ecru | ZARA United States,GENERAL,Ecru,45.9,,100.0,True,2350.0,25.1,,100.0,,True,20.8,100% cotton | 100% polyester | 100% OCS certified organically grown cotton | 100% RCS-certified recycled polyester,Cambodia,2026-03-22,93.62,comparison_tops
3644324,STRETCH HALTER TOP - Black | ZARA United States,GENERAL,Black,35.9,,88.0,True,1950.0,20.83,,88.0,,True,15.07,"Composition: 88% polyester, 12% elastane | 88% polyester | 88% RCS-certified recycled polyester",Turkey,2026-03-22,93.62,comparison_tops
5644037,POLKA DOT HALTER TOP - Brown | ZARA United States,GENERAL,Brown,29.9,,96.0,True,1650.0,17.62,,96.0,,True,12.28,,Morocco,2026-03-22,93.62,comparison_tops
881032,POPLIN STRAPPY TOP - Light lilac | ZARA United States,GENERAL,Light lilac,39.9,,100.0,True,2050.0,21.9,,100.0,,True,18.0,Composition: 100% cotton | 100% cotton,India,2026-03-22,93.62,comparison_tops
1026304,CHOKER POLYAMIDE BODYSUIT - Dark brown | ZARA United States,GENERAL,Dark brown,35.9,,93.0,True,1950.0,20.83,,93.0,,True,15.07,,Turkey,2026-03-22,93.62,comparison_tops
