Product_ID,name,Category,colour_from_title,US_price_current_usd,US_price_original_usd,US_discount_pct_display,US_on_sale,IN_price_current_inr,IN_price_current_usd,IN_price_original_inr,IN_discount_pct_display,IN_discount_pct_calc,IN_on_sale,Savings_USD,materials_text,made_in,date,exchange_rate,time,Source File
12536710,POINTED SPLIT SUEDE SHOES - Sandy Brown | ZARA United States,GENERAL,Sandy Brown,75.9,,100,True,,,,,,,,100% polyester | 15% polyester,China,2026-04-02,93.43,09:32:34,gemini_shoes
15810710,PLATFORM SHOES WITH LUG SOLE - White | ZARA United States,GENERAL,White,59.9,,100,True,,,,,,,,82% polyester,Bangladesh,2026-04-02,93.43,09:32:34,gemini_shoes
5644036,POLKA DOT MIDI SKIRT - Brown | ZARA United States,GENERAL,Brown,39.9,,96,True,2050.0,21.94,,96.0,,True,17.96,,Morocco,2026-04-02,93.43,09:32:34,gemini_skirts
7484067,PLAID MIDI SKIRT - Multicolored | ZARA United States,GENERAL,Multicolored,59.9,,99,True,2950.0,31.57,,99.0,,True,28.33,"Composition: 99% cotton, 1% elastane | 99% cotton | 99% OCS certified organically grown cotton",Turkey,2026-04-02,93.43,09:32:34,gemini_skirts
1255564,PLEATED MIDI SKIRT - Dark brown | ZARA United States,GENERAL,Dark brown,59.9,,100,True,2950.0,31.57,,100.0,,True,28.33,Composition: 100% cotton | 100% cotton | 100% OCS certified organically grown cotton,Cambodia,2026-04-02,93.43,09:32:34,gemini_skirts
2269102,ASYMMETRIC PRINTED MIDI SKIRT - Multicolored | ZARA United States,GENERAL,Multicolored,69.9,,100,True,3950.0,42.28,,100.0,,True,27.62,100% polyester | 100% RCS-certified recycled polyester,Morocco,2026-04-02,93.43,09:32:34,gemini_skirts
1608033,POLKA DOT BALLOON SKORT - Ecru / Black | ZARA United States,GENERAL,Ecru / Black,49.9,,100,True,2950.0,31.57,,100.0,,True,18.33,100% polyester | 100% RCS-certified recycled polyester,Turkey,2026-04-02,93.43,09:32:34,gemini_skirts
2491142,PLEATED PRINTED MIDI SKIRT - Multicolored | ZARA United States,GENERAL,Multicolored,59.9,,100,True,2950.0,31.57,,100.0,,True,28.33,100% cotton | 74% cotton | 23% polyester | 100% OCS certified organically grown cotton | 74% OCS certified organically grown cotton | 23% RCS-certified recycled polyester,Morocco,2026-04-02,93.43,09:32:34,gemini_skirts
3046082,PENCIL MIDI SKIRT - Tobacco | ZARA United States,GENERAL,Tobacco,49.9,,72,True,2550.0,27.29,,72.0,,True,22.61,"Composition: 72% polyester, 24% viscose, 4% elastane | 72% polyester | 72% RCS-certified recycled polyester",Cambodia,2026-04-02,93.43,09:32:34,gemini_skirts
1255431,POCKET SKORT - Dark khaki | ZARA United States,GENERAL,Dark khaki,49.9,,46,True,2550.0,27.29,,46.0,,True,22.61,46% polyester | 43% cotton | 46% RCS-certified recycled polyester | 43% RCS-certified recycled cotton,Cambodia,2026-04-02,93.43,09:32:34,gemini_skirts
1165069,PRINTED BELTED SKIRT - Multicolored | ZARA United States,GENERAL,Multicolored,69.9,,100,True,3950.0,42.28,,100.0,,True,27.62,Composition: 100% cotton | 100% cotton | 100% OCS certified organically grown cotton,Turkey,2026-04-02,93.43,09:32:34,gemini_skirts
2298055,PLAID MINI SKIRT WITH BUCKLE - Multicolored | ZARA United States,GENERAL,Multicolored,49.9,,100,True,2550.0,27.29,,100.0,,True,22.61,,Turkey,2026-04-02,93.43,09:32:34,gemini_skirts
2662547,SKORT WITH POCKETS - Black | ZARA United States,GENERAL,Black,49.9,,70,True,2550.0,27.29,,70.0,,True,22.61,,Morocco,2026-04-02,93.43,09:32:34,gemini_skirts
2129155,PLAID MIDI SKIRT WITH BELT - Ecru / Blue | ZARA United States,GENERAL,Ecru / Blue,79.9,,50,True,4350.0,46.56,,50.0,,True,33.34,"Composition: 50% cotton, 25% polyester, 24% viscose, 1% other fibres",,2026-04-02,93.43,09:32:34,gemini_skirts
4333042,PLAID RUFFLED SKIRT ZW COLLECTION - Multicolored | ZARA United States,GENERAL,Multicolored,79.9,,64,True,4350.0,46.56,,64.0,,True,33.34,"Composition: 64% polyester, 34% viscose, 2% elastane | 64% polyester | 64% RCS-certified recycled polyester",Turkey,2026-04-02,93.43,09:32:34,gemini_skirts
4661409,ASYMMETRIC POLKA DOT SKIRT - Brown / Ecru | ZARA United States,GENERAL,Brown / Ecru,59.9,,100,True,2950.0,31.57,,100.0,,True,28.33,100% polyester | 100% RCS-certified recycled polyester,Turkey,2026-04-02,93.43,09:32:34,gemini_skirts
4437040,PLEATED CAPE SKIRT ZW COLLECTION - Ecru | ZARA United States,GENERAL,Ecru,79.9,,57,True,4350.0,46.56,,57.0,,True,33.34,"Composition: 57% cotton, 43% polyester | 57% cotton | 43% polyester | 43% RCS-certified recycled polyester | 57% OCS certified organically grown cotton",Turkey,2026-04-02,93.43,09:32:34,gemini_skirts
1255404,PLAID RUFFLED MIDI SKIRT - Khaki | ZARA United States,GENERAL,Khaki,59.9,,100,True,2950.0,31.57,,100.0,,True,28.33,Low-rise midi skirt made of 100% cotton yarn. Ruffled fabric detail on the front. Side closure with hidden in-seam zipper. | Composition: 100% cotton | 100% cotton | 100% RCS-certified recycled cotton,Cambodia,2026-04-02,93.43,09:32:34,gemini_skirts
4661415,POLKA DOT RUFFLE MINI SHORTS - Ecru / Black | ZARA United States,GENERAL,Ecru / Black,49.9,,100,True,2550.0,27.29,,100.0,,True,22.61,Composition: 100% cotton | 100% cotton | 100% OCS certified organically grown cotton,Turkey,2026-04-02,93.43,09:32:34,gemini_skirts
1255428,POLKA DOT MIDI SKIRT - Mid-gray | ZARA United States,GENERAL,Mid-gray,49.9,,100,True,2550.0,27.29,,100.0,,True,22.61,Composition: 100% cotton | 100% cotton | 100% OCS certified organically grown cotton,Cambodia,2026-04-02,93.43,09:32:34,gemini_skirts
2459613,PLEATED MIDI SKIRT - Black | ZARA United States,GENERAL,Black,59.9,,91,True,2950.0,31.57,,91.0,,True,28.33,"Composition: 91% modal, 9% polyester | 9% polyester",Morocco,2026-04-02,93.43,09:32:34,gemini_skirts
2300317,PLAID TRENCH COAT ZW COLLECTION LIMITED EDITION - Brown-Blue | ZARA United States,GENERAL,Brown-Blue,229.0,,64,True,13950.0,149.31,,64.0,,True,79.69,64% polyester | 64% RCS-certified recycled polyester,Morocco,2026-04-02,93.43,09:32:34,gemini_outerwear
2266933,COMBINED PLAID TRENCH COAT ZW COLLECTION LIMITED EDITION - Gray | ZARA United States,GENERAL,Gray,269.0,,33,True,15950.0,170.72,,33.0,,True,98.28,"Trench coat made from 33% wool yarn. Lapel collar and adjustable long sleeves with tabs. Front pockets. Adjustable belt with ties. Front button closure. | Composition: 63% polyester, 33% wool, 4% elastane | 63% polyester | 33% wool | 33% RWS certified wool | 63% RCS-certified recycled polyester",Morocco,2026-04-02,93.43,09:32:34,gemini_outerwear
8073022,QUILTED ANORAK 80% DOWN 20% FEATHER WATER RESISTANT WINDPROOF RECCO® TECHNOLOGY SKI COLLECTION - Black | ZARA United States,GENERAL,Black,179.4,299.0,80,True,16950.0,181.42,9550.0,80.0,,True,-2.02,100% polyester,Vietnam,2026-04-02,93.43,09:32:34,gemini_outerwear
8073025,QUILTED ANORAK 80% DOWN 20% FEATHER WATER RESISTANT WINDPROOF RECCO® TECHNOLOGY SKI COLLECTION - Soft gold | ZARA United States,GENERAL,Soft gold,179.4,299.0,80,True,16950.0,181.42,9550.0,80.0,,True,-2.02,,Vietnam,2026-04-02,93.43,09:32:34,gemini_outerwear
5755037,KNIT POLO JACKET WITH INTERIOR TOP - Beige | ZARA United States,GENERAL,Beige,49.9,,56,True,2950.0,31.57,,56.0,,True,18.33,"Composition: 56% acrylic, 36% cotton, 8% polyamide | 36% cotton | 36% RCS-certified recycled cotton",China,2026-04-02,93.43,09:32:34,gemini_knitwear
6427003,POINTELLE CARDIGAN - Ecru | ZARA United States,GENERAL,Ecru,49.9,,51,True,2550.0,27.29,,51.0,,True,22.61,"Composition: 51% polyester, 49% cotton, 0% viscose | 51% polyester | 49% cotton | 51% RCS-certified recycled polyester | 49% RCS-certified recycled cotton",Turkey,2026-04-02,93.43,09:32:34,gemini_knitwear
6427009,KNIT POLO SWEATER - Black | ZARA United States,GENERAL,Black,59.9,,100,True,2950.0,31.57,,100.0,,True,28.33,Composition: 100% polyester | 100% polyester | 100% RCS-certified recycled polyester,Turkey,2026-04-02,93.43,09:32:34,gemini_knitwear
6771016,POINTELLE KNIT CARDIGAN - Pink | ZARA United States,GENERAL,Pink,59.9,,62,True,2950.0,31.57,,62.0,,True,28.33,"Composition: 62% polyester, 38% cotton, 0% viscose | 62% polyester | 38% cotton",Turkey,2026-04-02,93.43,09:32:34,gemini_knitwear
6236006,PUFF SLEEVE KNIT JUMPER - Yellow | ZARA United States,GENERAL,Yellow,49.9,,55,True,2550.0,27.29,,55.0,,True,22.61,"Composition: 55% polyester, 45% cotton, 0% viscose | 55% polyester | 45% cotton",Turkey,2026-04-02,93.43,09:32:34,gemini_knitwear
6236008,SHORT SLEEVE POINTELLE CARDIGAN - Ecru | ZARA United States,GENERAL,Ecru,49.9,,61,True,2550.0,27.29,,61.0,,True,22.61,"Composition: 61% polyester, 39% cotton, 0% viscose | 61% polyester | 39% cotton",Turkey,2026-04-02,93.43,09:32:34,gemini_knitwear
2142016,PUFF SLEEVE KNIT TOP - Ecru | ZARA United States,GENERAL,Ecru,49.9,,100,True,2550.0,27.29,,100.0,,True,22.61,Composition: 100% polyester | 100% polyester | 100% RCS-certified recycled polyester,China,2026-04-02,93.43,09:32:34,gemini_knitwear
4192009,PUFF SHORT SLEEVE KNIT TOP - Pink | ZARA United States,GENERAL,Pink,49.9,,50,True,2550.0,27.29,,50.0,,True,22.61,"Composition: 50% polyester, 34% viscose, 16% polyamide | 50% polyester | 50% RCS-certified recycled polyester",China,2026-04-02,93.43,09:32:34,gemini_knitwear
3456008,PUFFY KNIT JUMPER - Blue / Indigo | ZARA United States,GENERAL,Blue / Indigo,49.9,,76,True,2550.0,27.29,,76.0,,True,22.61,"Composition: 76% cotton, 24% polyester | 76% cotton | 24% polyester | 24% RCS-certified recycled polyester | 76% RCS-certified recycled cotton",China,2026-04-02,93.43,09:32:34,gemini_knitwear
4192025,GOLD BUTTON PEPLUM CARDIGAN - Navy blue | ZARA United States,GENERAL,Navy blue,69.9,,100,True,3950.0,42.28,,100.0,,True,27.62,Composition: 100% cotton | 100% cotton | 100% RCS-certified recycled cotton,China,2026-04-02,93.43,09:32:34,gemini_knitwear
14003,PUFF SLEEVE RIB KNIT TOP - Ecru | ZARA United States,GENERAL,Ecru,49.9,,51,True,2550.0,27.29,,51.0,,True,22.61,"Composition: 51% polyamide, 49% polyester | 49% polyester | 49% RCS-certified recycled polyester",China,2026-04-02,93.43,09:32:34,gemini_knitwear
1255452,PLEATED WIDE LEG PANTS - Oyster-white | ZARA United States,GENERAL,Oyster-white,59.9,,52,True,2950.0,31.57,,52.0,,True,28.33,"Composition: 52% linen, 48% viscose | 52% linen",Cambodia,2026-04-02,93.43,09:32:34,gemini_trousers
1478029,PLEATED CULOTTE PANTS - Burgundy | ZARA United States,GENERAL,Burgundy,49.9,,90,True,2550.0,27.29,,90.0,,True,22.61,"Composition: 90% modal, 10% polyester | 10% polyester",Turkey,2026-04-02,93.43,09:32:34,gemini_trousers
3666078,PLEATED BALLOON PANTS - taupe brown | ZARA United States,GENERAL,taupe brown,59.9,,100,True,2950.0,31.57,,100.0,,True,28.33,100% cotton | 100% OCS certified organically grown cotton,Turkey,2026-04-02,93.43,09:32:34,gemini_trousers
4661408,PLEATED BALLOON PANTS - Chocolate brown | ZARA United States,GENERAL,Chocolate brown,59.9,,62,True,2950.0,31.57,,62.0,,True,28.33,"Composition: 62% polyester, 32% viscose, 6% elastane | 62% polyester | 62% RCS-certified recycled polyester",Turkey,2026-04-02,93.43,09:32:34,gemini_trousers
2173608,PLEATED WIDE LEG PANTS - Oyster-white | ZARA United States,GENERAL,Oyster-white,59.9,,74,True,2950.0,31.57,,74.0,,True,28.33,"Composition: 74% polyester, 19% viscose, 7% elastane | 74% polyester | 74% RCS-certified recycled polyester",Spain,2026-04-02,93.43,09:32:34,gemini_trousers
2180413,PINSTRIPE STRAIGHT LEG PANTS - Sand | ZARA United States,GENERAL,Sand,59.9,,64,True,2950.0,31.57,,64.0,,True,28.33,64% polyester | 65% polyester | 35% cotton | 64% RCS-certified recycled polyester | 35% OCS certified organically grown cotton | 65% RCS-certified recycled polyester,Turkey,2026-04-02,93.43,09:32:34,gemini_trousers
4365235,PLEATED BALLOON PANTS - Washed green | ZARA United States,GENERAL,Washed green,69.9,,100,True,3950.0,42.28,,100.0,,True,27.62,Composition: 100% cotton | 100% cotton | 20% RCS-certified recycled cotton | 65% OCS certified organically grown cotton,Bangladesh,2026-04-02,93.43,09:32:34,gemini_trousers
8372026,PIN TUCK STRAIGHT LEG PANTS - Khaki | ZARA United States,GENERAL,Khaki,49.9,,70,True,2550.0,27.29,,70.0,,True,22.61,"Composition: 70% viscose, 30% polyester | 30% polyester",Cambodia,2026-04-02,93.43,09:32:34,gemini_trousers
2397582,PINSTRIPE PANTS - Navy blue | ZARA United States,GENERAL,Navy blue,59.9,,62,True,2950.0,31.57,,62.0,,True,28.33,"Composition: 62% polyester, 33% viscose, 5% elastane | 62% polyester | 62% RCS-certified recycled polyester",Morocco,2026-04-02,93.43,09:32:34,gemini_trousers
2392874,BELTED PAPERBAG PANTS - Midnight blue | ZARA United States,GENERAL,Midnight blue,69.9,,100,True,3950.0,42.28,,100.0,,True,27.62,Composition: 100% cotton | 100% cotton | 100% RCS-certified recycled cotton,Morocco,2026-04-02,93.43,09:32:34,gemini_trousers
5644039,POLKA DOT CAPRI PANTS - Yellow | ZARA United States,GENERAL,Yellow,29.9,,95,True,1650.0,17.66,,95.0,,True,12.24,"Composition: 95% cotton, 5% elastane | 95% cotton",Morocco,2026-04-02,93.43,09:32:34,gemini_trousers
3644325,STRETCH FLARE PANTS - Black | ZARA United States,GENERAL,Black,39.9,,88,True,2050.0,21.94,,88.0,,True,17.96,"Composition: 88% polyester, 12% elastane | 88% polyester",Turkey,2026-04-02,93.43,09:32:34,gemini_trousers
7484054,PLEATED CUFFED HEM PANTS - Light camel | ZARA United States,GENERAL,Light camel,59.9,,100,True,2950.0,31.57,,100.0,,True,28.33,Composition: 100% cotton | 100% cotton | 100% OCS certified organically grown cotton,Turkey,2026-04-02,93.43,09:32:34,gemini_trousers
4344043,PLEATED LINEN PANTS ZW COLLECTION - Ecru | ZARA United States,GENERAL,Ecru,89.9,,52,True,4950.0,52.98,,52.0,,True,36.92,"Composition: 52% linen, 48% cotton | 52% linen | 48% cotton | 48% RCS-certified recycled cotton",Cambodia,2026-04-02,93.43,09:32:34,gemini_trousers
2544517,POPLIN PLEATED PANTS - White | ZARA United States,GENERAL,White,49.9,,65,True,2950.0,31.57,,65.0,,True,18.33,"Composition: 65% polyester, 35% cotton | 65% polyester | 35% cotton | 35% OCS certified organically grown cotton | 65% RCS-certified recycled polyester",Morocco,2026-04-02,93.43,09:32:34,gemini_trousers
1608037,PLEATED STRAIGHT LEG PANTS - Dark orange | ZARA United States,GENERAL,Dark orange,59.9,,63,True,2950.0,31.57,,63.0,,True,28.33,"Composition: 63% viscose, 29% polyester, 8% polyamide | 29% polyester",Turkey,2026-04-02,93.43,09:32:34,gemini_trousers
2351098,PLEATED VOLUME PANTS ZW COLLECTION - Brown | ZARA United States,GENERAL,Brown,99.9,,100,True,5550.0,59.4,,100.0,,True,40.5,Composition: 100% polyester | 100% polyester | 100% RCS-certified recycled polyester,Morocco,2026-04-02,93.43,09:32:34,gemini_trousers
8372100,PLEATED BARREL PANTS - Khaki | ZARA United States,GENERAL,Khaki,59.9,,100,True,2950.0,31.57,,100.0,,True,28.33,Composition: 100% cotton | 100% cotton | 100% OCS certified organically grown cotton,Cambodia,2026-04-02,93.43,09:32:34,gemini_trousers
1165043,POLKA DOT CULOTTES WITH BELT - Black / White | ZARA United States,GENERAL,Black / White,59.9,,100,True,2950.0,31.57,,100.0,,True,28.33,,Turkey,2026-04-02,93.43,09:32:34,gemini_trousers
1608034,POLKA DOT WIDE LEG PANTS - Brown / Ecru | ZARA United States,GENERAL,Brown / Ecru,49.9,,100,True,2950.0,31.57,,100.0,,True,18.33,,Turkey,2026-04-02,93.43,09:32:34,gemini_trousers
4001042,PATCHWORK PANTS - THE ITEM ZARA WOMAN - Ecru | ZARA United States,WOMAN,Ecru,119.0,,100,True,6550.0,70.11,,100.0,,True,48.89,Composition: 100% cotton | 100% cotton,Turkey,2026-04-02,93.43,09:32:34,gemini_trousers
2395582,PINSTRIPE BLAZER - Navy blue | ZARA United States,GENERAL,Navy blue,89.9,,62,True,4950.0,52.98,,62.0,,True,36.92,62% polyester | 62% RCS-certified recycled polyester,Morocco,2026-04-02,93.43,09:32:34,gemini_jeans
2324603,PUFF SLEEVE BLAZER - Brown | ZARA United States,GENERAL,Brown,99.9,,58,True,5550.0,59.4,,58.0,,True,40.5,58% polyester | 58% RCS-certified recycled polyester,Morocco,2026-04-02,93.43,09:32:34,gemini_jeans
3736048,ZW COLLECTION PINSTRIPE BLAZER DRESS - Gray | ZARA United States,GENERAL,Gray,179.0,,69,True,10950.0,117.2,,69.0,,True,61.8,69% polyester | 55% polyester | 69% RCS-certified recycled polyester | 55% RCS-certified recycled polyester,China,2026-04-02,93.43,09:32:34,gemini_jeans
