Product_ID,name,Category,colour_from_title,US_price_current_usd,US_price_original_usd,US_discount_pct_display,US_on_sale,IN_price_current_inr,IN_price_current_usd,IN_price_original_inr,IN_discount_pct_display,IN_discount_pct_calc,IN_on_sale,Savings_USD,materials_text,made_in,date,exchange_rate,Source File
6861334,PLEATED WIDE FIT PANTS - Beige | ZARA United States,GENERAL,Beige,79.9,,97,True,4350.0,46.46,,97.0,,True,33.44,"Composition: 97% cotton, 3% elastane | 97% cotton | 97% OCS certified organically grown cotton",Turkey,2026-03-22,93.62,men_new
5679137,GEOMETRIC JACQUARD SHIRT - Ecru | ZARA United States,GENERAL,Ecru,59.9,,57,True,,,,,,,,"Composition: 57% cotton, 33% viscose, 10% polyester | 57% cotton | 10% polyester | 10% RCS-certified recycled polyester | 29% RCS-certified recycled cotton | 28% OCS certified organically grown cotton",Portugal,2026-03-22,93.62,men_new
4795404,REGULAR FIT COTTON BLEND SHORTS - Oyster-white | ZARA United States,GENERAL,Oyster-white,59.9,,17,True,,,,,,,,"Relaxed fit shorts made from a cotton and 17% linen blend fabric. Adjustable elastic drawstring waist. Side pockets and back welt pockets. | Composition: 83% cotton, 17% linen | 83% cotton | 17% linen | 83% OCS certified organically grown cotton",Turkey,2026-03-22,93.62,men_new
5679107,JACQUARD POLO SHIRT - Ecru | ZARA United States,GENERAL,Ecru,59.9,,69,True,,,,,,,,"Composition: 69% cotton, 28% polyester, 3% other fibres | 69% cotton | 28% polyester | 69% RCS-certified recycled cotton | 28% RCS-certified recycled polyester",Portugal,2026-03-22,93.62,men_new
12352720,RUNNING SNEAKERS - Multi-color | ZARA United States,GENERAL,Multi-color,69.9,,52,True,4950.0,52.87,,52.0,,True,17.03,48% POLYESTER | 100% POLYESTER | 52% POLYESTER | 48% polyester | 100% polyester | 52% polyester | 48% RCS-certified recycled polyester | 100% RCS-certified recycled polyester | 52% RCS-certified recycled polyester,China,2026-03-22,93.62,men_new
4231330,WASHED RELAXED FIT TRAINING SWEATSHIRT - Light brown | ZARA United States,GENERAL,Light brown,79.9,,100,True,4950.0,52.87,,100.0,,True,27.03,COMPOSITION: 100% COTTON | 100% cotton,Portugal,2026-03-22,93.62,men_new
6096333,2-IN-1 TRAINING SHORTS - Brown | ZARA United States,GENERAL,Brown,59.9,,100,True,3950.0,42.19,,100.0,,True,17.71,93% POLYESTER | 93% polyester | 93% RCS-certified recycled polyester,China,2026-03-22,93.62,men_new
4988322,TRAINING TECHNICAL CAP - Blue / Gray | ZARA United States,GENERAL,Blue / Gray,29.9,,100,True,2050.0,21.9,,100.0,,True,8.0,100% POLYESTER | 100% polyester | 100% RCS-certified recycled polyester,China,2026-03-22,93.62,men_new
4231329,TRAINING COTTON T-SHIRT - Ecru | ZARA United States,GENERAL,Ecru,39.9,,100,True,2350.0,25.1,,100.0,,True,14.8,COMPOSITION: 100% COTTON | 100% cotton,Portugal,2026-03-22,93.62,men_new
4231332,TRAINING TANK TOP - Brown | ZARA United States,GENERAL,Brown,39.9,,100,True,2350.0,25.1,,100.0,,True,14.8,COMPOSITION: 100% COTTON | 100% cotton,Portugal,2026-03-22,93.62,men_new
