Product_ID,name,Category,colour_from_title,US_price_current_usd,US_price_original_usd,US_discount_pct_display,US_on_sale,IN_price_current_inr,IN_price_current_usd,IN_price_original_inr,IN_discount_pct_display,IN_discount_pct_calc,IN_on_sale,Savings_USD,materials_text,made_in,date,exchange_rate,time
05361601,FLORAL TRIM TOWEL PONCHO LIMITED EDITION - Pinks | ZARA United States,GENERAL,Pinks,49.9,, 100,True,,,,,,,,Composition: 100% cotton | 100% cotton | 100% OCS certified organically grown cotton,Turkey,2026-04-02,93.1,16:27:26
00700600,LIMITED EDITION LONG BEADED LETTER NECKLACE - Beige | ZARA United States,GENERAL,Beige,22.9,, 90,True,,,,,,,,"Composition: 90% cotton, 10% glass | 90% cotton",India,2026-04-02,93.1,16:27:26
07150600,LIMITED EDITION EMBROIDERED RAFFIA HAT - Light beige | ZARA United States,GENERAL,Light beige,39.9,, 100,True,,,,,,,,,China,2026-04-02,93.1,16:27:26
07150601,LIMITED EDITION EMBROIDERED RAFFIA CAP - Light beige | ZARA United States,GENERAL,Light beige,39.9,, 100,True,,,,,,,,,China,2026-04-02,93.1,16:27:26
09967600,LIMITED EDITION PRINTED BANDANA - Blue | ZARA United States,GENERAL,Blue,22.9,, 100,True,,,,,,,,Bandana with paisley print in 100% cotton fabric. Embroidered detail on the side. | Composition: 100% cotton | 100% cotton | 100% RCS-certified recycled cotton,China,2026-04-02,93.1,16:27:26
09967601,LIMITED EDITION CHERRY PRINT BANDANA - Beige-pink | ZARA United States,GENERAL,Beige-pink,22.9,, 100,True,,,,,,,,Bandana with cherry print. 100% cotton fabric. | Composition: 100% cotton | 100% cotton | 100% RCS-certified recycled cotton,China,2026-04-02,93.1,16:27:26
09967602,LIMITED EDITION EMBROIDERED PRINT BANDANA - Lime green | ZARA United States,GENERAL,Lime green,22.9,, 100,True,,,,,,,,Paisley print bandana. Embroidered text detail. 100% cotton fabric. | Composition: 100% cotton | 100% cotton | 100% RCS-certified recycled cotton,China,2026-04-02,93.1,16:27:26
11488730,LIMITED EDITION LEATHER SHOPPER - Multi-color | ZARA United States,GENERAL,Multi-color,65.9,,"
100",True,,,,,,,,100% cotton,India,2026-04-02,93.1,16:27:26
11490730,LIMITED EDITION LEATHER SHOPPER - Multi-color | ZARA United States,GENERAL,Multi-color,79.9,,"
62",True,10950.0,117.62,9550.0,-41,,True,-37.72,62% cotton | 38% linen | 38% certified European grown linen,India,2026-04-02,93.1,16:27:26
14630730,LIMITED EDITION LEATHER FISHERMAN SANDALS - Brown | ZARA United States,MAN,Brown,79.9,, 100,True,,,,,,,,100% polyester | 100% RCS-certified recycled polyester,China,2026-04-02,93.1,16:27:26
14388730,LIMITED EDITION SNEAKERS - Off White | ZARA United States,GENERAL,Off White,69.9,, 100,True,,,,,,,,68% polyester | 68% RCS-certified recycled polyester,China,2026-04-02,93.1,16:27:26
01716664,STRIPED PRINT T-SHIRT - Blue | ZARA United States,GENERAL,Blue,15.9,, 100,True,850.0,9.13,, 100,,True,6.77,Composition: 100% cotton | 100% cotton,Bangladesh,2026-04-02,93.1,16:27:26
01887773,BASIC PIQUÉ POLO SHIRT - Brown / Taupe | ZARA United States,GENERAL,Brown / Taupe,12.9,, 100,True,650.0,6.98,, 100,,True,5.92,Composition: 100% cotton | 100% cotton | 100% OCS certified organically grown cotton,Bangladesh,2026-04-02,93.1,16:27:26
01716669,EMBROIDERED TEXT RAGLAN SLEEVE T-SHIRT - White / Red | ZARA United States,GENERAL,White / Red,14.9,, 100,True,750.0,8.06,, 100,,True,6.84,Composition: 100% cotton | 100% cotton,Bangladesh,2026-04-02,93.1,16:27:26
00088708,BALLOON PLUSH PANTS WITH TEXT - Light blue | ZARA United States,GENERAL,Light blue,22.9,, 75,True,,,,,,,,"Composition: 75% cotton, 25% polyester | 75% cotton | 25% polyester | 50% RCS-certified recycled cotton | 25% RCS-certified recycled polyester | 25% OCS certified organically grown cotton",Pakistan,2026-04-02,93.1,16:27:26
00039703,EMBROIDERED SWEATSHIRT AND JOGGER PANTS SET - Red | ZARA United States,GENERAL,Red,39.9,, 72,True,,,,,,,,"Two-piece set. Round neck sweatshirt with long sleeves. Ribbed trim. Jogger pants with elastic waistband and front pockets. Brushed interior, warm and soft. Fabric with 72% cotton. | 72% cotton | 28% polyester | 97% cotton | 28% RCS-certified recycled polyester | 40% RCS-certified recycled cotton | 32% OCS certified organically grown cotton | 29% RCS-certified recycled cotton | 68% OCS certified organically grown cotton",Pakistan,2026-04-02,93.1,16:27:26
04302605,RELAXED BAGGY JEANS - Mid-gray | ZARA United States,GENERAL,Mid-gray,35.9,, 100,True,1950.0,20.95,, 100,,True,14.95,Composition: 100% cotton | 100% cotton | 100% OCS certified organically grown cotton,Bangladesh,2026-04-02,93.1,16:27:26
01887682,THREE-PACK OF STRIPED AND PLAIN T-SHIRTS - Burgundy | ZARA United States,GENERAL,Burgundy,25.9,, 100,True,1450.0,15.57,, 100,,True,10.33,Composition: 100% cotton | 100% cotton | 100% OCS certified organically grown cotton,Bangladesh,2026-04-02,93.1,16:27:26
04302600,RIPPED STRAIGHT JEANS - Mid-blue | ZARA United States,GENERAL,Mid-blue,32.9,, 100,True,1750.0,18.8,, 100,,True,14.1,Composition: 100% cotton,,2026-04-02,93.1,16:27:26
01880661,TEXT PRINT JOGGER PANTS - Maroon | ZARA United States,GENERAL,Maroon,17.9,, 62,True,950.0,10.2,, 62,,True,7.7,"Jogger pants with elastic waistband. Front pockets. Text print and elastic hem. 62% cotton fabric. | Composition: 75% cotton, 25% polyester | 75% cotton | 25% polyester | 50% RCS-certified recycled cotton | 25% RCS-certified recycled polyester | 25% OCS certified organically grown cotton",Pakistan,2026-04-02,93.1,16:27:26
00088690,BARREL PLUSH PANTS WITH LABEL - Ecru | ZARA United States,GENERAL,Ecru,22.9,, 75,True,,,,,,,,"Composition: 75% cotton, 25% polyester | 75% cotton | 25% polyester | 25% OCS certified organically grown cotton | 50% RCS-certified recycled cotton | 25% RCS-certified recycled polyester",Pakistan,2026-04-02,93.1,16:27:26
08054675,NEOPRENE EFFECT STRAIGHT FIT PANTS - Gray marl | ZARA United States,GENERAL,Gray marl,35.9,, 69,True,1950.0,20.95,, 69,,True,14.95,"Composition: 69% polyester, 26% viscose, 5% elastane | 69% polyester | 69% RCS-certified recycled polyester",Cambodia,2026-04-02,93.1,16:27:26
00722774,EMBROIDERED TEXT STRIPED HEAVY WEIGHT T-SHIRT - Gray / Natural | ZARA United States,GENERAL,Gray / Natural,17.9,, 100,True,950.0,10.2,, 100,,True,7.7,Composition: 100% cotton | 100% cotton,Bangladesh,2026-04-02,93.1,16:27:26
04110607,DENIM POCKET SHIRT - Mid-blue | ZARA United States,GENERAL,Mid-blue,32.9,, 100,True,1750.0,18.8,, 100,,True,14.1,Composition: 100% cotton | 100% cotton | 100% OCS certified organically grown cotton,Bangladesh,2026-04-02,93.1,16:27:26
01887672,THREE-PACK OF STRIPED AND PLAIN T-SHIRTS - Lime green | ZARA United States,GENERAL,Lime green,25.9,, 100,True,1450.0,15.57,, 100,,True,10.33,Composition: 100% cotton | 100% cotton | 100% OCS certified organically grown cotton,Bangladesh,2026-04-02,93.1,16:27:26
04110704,SKINNY JEANS - Mid-blue | ZARA United States,GENERAL,Mid-blue,25.9,, 94,True,1550.0,16.65,, 94,,True,9.25,"Composition: 94% cotton, 4% elastomultiester, 2% elastane | 94% cotton",Bangladesh,2026-04-02,93.1,16:27:26
08054672,BASIC NEOPRENE EFFECT SWEATSHIRT - Black | ZARA United States,GENERAL,Black,45.9,,"
76",True,2550.0,27.39,,"
76",,True,18.51,76% polyester | 76% RCS-certified recycled polyester,Cambodia,2026-04-02,93.1,16:27:26
07446560,WASHED EFFECT OVERSHIRT - Blue | ZARA United States,GENERAL,Blue,49.9,, 100,True,2950.0,31.69,, 100,,True,18.21,Composition: 100% cotton | 100% cotton,Morocco,2026-04-02,93.1,16:27:26
00531775,CONTRAST WAFFLE KNIT SHIRT - Ecru / Blue | ZARA United States,GENERAL,Ecru / Blue,25.9,,"
100",True,1450.0,15.57,,"
100",,True,10.33,100% cotton | 95% cotton,Turkey,2026-04-02,93.1,16:27:26
06688612,BALLOON JEANS - Ecru | ZARA United States,GENERAL,Ecru,39.9,, 87,True,2350.0,25.24,, 87,,True,14.66,"Composition: 87% cotton, 13% linen | 87% cotton | 13% linen | 87% OCS certified organically grown cotton",Turkey,2026-04-02,93.1,16:27:26
07446671,BUTTON-UP OVERSHIRT - Beige | ZARA United States,GENERAL,Beige,39.9,, 100,True,2350.0,25.24,, 100,,True,14.66,Composition: 100% cotton | 100% cotton,Morocco,2026-04-02,93.1,16:27:26
04302617,PATCHED LOOSE FIT JEANS - Blue | ZARA United States,GENERAL,Blue,39.9,, 100,True,2350.0,25.24,, 100,,True,14.66,Composition: 100% cotton | 100% cotton,Bangladesh,2026-04-02,93.1,16:27:26
