Product_ID,Segment,Source File,Specific_Category,US_url,IN_url,name,colour_from_title,US_price_current_usd,US_price_original_usd,US_discount_pct_display,US_discount_pct_calc,US_on_sale,IN_price_current_inr,IN_price_original_inr,IN_price_current_usd,IN_price_original_usd,IN_discount_pct_display,IN_discount_pct_calc,IN_on_sale,Savings_USD,materials_text,made_in,US_detail_selector,US_composition_selector,IN_detail_selector,IN_composition_selector,row_collected_at_local,row_collected_at_utc,fx_rate_live_usd_inr,fx_rate_timestamp_utc
27081240,Kids,comparison_boytrousers,Kids_boytrousers,https://shop.mango.com/us/en/p/boys/jeans/regular/comfy-jeans-with-drawstring_27081240,https://shop.mango.com/in/en/p/boys/jeans/regular/comfy-jeans-with-drawstring_27081240,Comfy jeans with drawstring - Kids | MANGO USA,,39.99,,,,False,2690.0,,28.85,,,,False,11.14,"Composition: 77% cotton, 21% polyester, 1% elastane, 1% viscose","Bangladesh
Dye",text=DETAILS,,text=DETAILS,,2026-04-02T00:11:37.186039-04:00,2026-04-02T04:11:37.186080+00:00,93.23947,2026-04-02T04:10:00+00:00
