Product_ID,Segment,Source File,Specific_Category,US_url,IN_url,name,colour_from_title,US_price_current_usd,US_price_original_usd,US_discount_pct_display,US_discount_pct_calc,US_on_sale,IN_price_current_inr,IN_price_original_inr,IN_price_current_usd,IN_price_original_usd,IN_discount_pct_display,IN_discount_pct_calc,IN_on_sale,Savings_USD,materials_text,made_in,US_detail_selector,US_composition_selector,IN_detail_selector,IN_composition_selector,row_collected_at_local,row_collected_at_utc,fx_rate_live_usd_inr,fx_rate_timestamp_utc
27081251,Women,comparison_trousers,Women_trousers,https://shop.mango.com/us/en/p/women/trousers/straight/leggings-with-seam-detail_27081251?c=30,https://shop.mango.com/in/en/p/women/trousers/straight/leggings-with-seam-detail_27081251?c=30,Leggings with seam detail - Women | MANGO USA,,59.99,,,,False,3290.0,,35.28,,,,False,24.71,"Composition: 60% viscose, 36% polyester, 4% elastane","Cambodia
Dye",text=DETAILS,,text=DETAILS,,2026-04-02T00:12:18.706781-04:00,2026-04-02T04:12:18.706820+00:00,93.25232,2026-04-02T04:11:00+00:00
