feature,coefficient,abs_coefficient
materials_text_93% polyester | 100% polyester | 100% cotton,4.279927435273421e-05,4.279927435273421e-05
name_PLAID TRENCH COAT Linen Blend COLLECTION LIMITED EDITION - Brown-Blue | ZARA United States,4.27934934041114e-05,4.27934934041114e-05
"materials_text_Composition: 63% viscose, 29% polyester, 8% polyamide | 29% polyester",-4.237517098784725e-05,4.237517098784725e-05
name_PLEATED BARREL PANTS SET - Khaki | ZARA United States,4.154231441537681e-05,4.154231441537681e-05
name_Washed Sandals,-4.1298625049383816e-05,4.1298625049383816e-05
name_POLKA DOT BALLOON TOP - Ecru / Black | ZARA United States,-4.115883758207194e-05,4.115883758207194e-05
name_100% LINEN SHIRT - Light beige | ZARA United Linen Blend,-4.064640980710281e-05,4.064640980710281e-05
"materials_text_Composition: 63% polyester, 36% viscose, 1% elastane | 63% polyester",4.059445116356016e-05,4.059445116356016e-05
name_Everyday COLLECTION PINSTRIPE BLAZER DRESS - Gray | ZARA United States,-4.054194352239493e-05,4.054194352239493e-05
name_Contrast Dress,-3.998624640208694e-05,3.998624640208694e-05
name_PEARLESCENT EFFECT Basic - white | ZARA United States,3.9868268516247396e-05,3.9868268516247396e-05
name_POLKA DOT CULOTTES WITH BELT - Black / White Linen Blend ZARA United States,-3.9742015973134246e-05,3.9742015973134246e-05
name_PLAID RUFFLED SKIRT ZW COLLECTION Oversized Multicolored | ZARA United States,-3.9547123764595854e-05,3.9547123764595854e-05
colour_from_title_Ecru / Red,3.934319169970481e-05,3.934319169970481e-05
name_Washed BLEND STRAPPY DRESS - Raspberry | ZARA United States,-3.9180287779532315e-05,3.9180287779532315e-05
name_POINTELLE KNIT TOP - Black | ZARA United States,-3.9176762151357574e-05,3.9176762151357574e-05
name_KNIT POLO SWEATER - Black | ZARA United States,3.896885628056029e-05,3.896885628056029e-05
"materials_text_Composition: 55% linen, 45% viscose | 55% linen",-3.804364570714357e-05,3.804364570714357e-05
name_POPLIN MINI DRESS - White | ZARA United States,3.711946568102394e-05,3.711946568102394e-05
name_POINTED SPLIT SUEDE SHOES - Sandy Brown | ZARA United States,3.6971202450936355e-05,3.6971202450936355e-05
name_RED ZARA Embroidered EDP 80ML (2.71 FL. OZ) | ZARA United States,-3.67726507503661e-05,3.67726507503661e-05
name_PATCHWORK RIGID HANDLE MINI BUCKET BAG - Multi-color | ZARA United States,3.607059792904758e-05,3.607059792904758e-05
name_PINSTRIPE STRAIGHT LEG PANTS - Sand | ZARA United States,3.605484859183953e-05,3.605484859183953e-05
materials_text_Composition: 100% cotton | 100% cotton | 20% RCS-certified recycled cotton | 65% OCS certified organically grown cotton,-3.603416255531341e-05,3.603416255531341e-05
name_POLKA DOT BANDEAU DRESS - Basic / Red | ZARA United States,-3.598338419859778e-05,3.598338419859778e-05
name_Z1975 LOW RISE WIDE LEG JEANS - Light blue | ZARA United States,-3.590794157106663e-05,3.590794157106663e-05
"materials_text_Composition: 95% cotton, 5% elastane | 95% cotton",3.569291008395348e-05,3.569291008395348e-05
name_Soft Skirt,-3.548325550497205e-05,3.548325550497205e-05
name_PLEATED STRAIGHT LEG PANTS - Dark orange | ZARA United States,3.537272793188249e-05,3.537272793188249e-05
name_BELTED PAPERBAG PANTS - Midnight blue | ZARA United States,3.532095454309166e-05,3.532095454309166e-05
materials_text_100% LINEN SHIRT | Shirt with a Mandarin collar and long sleeves adjustable with a button. Front button closure. Patch pocket on the chest. Made from 100% linen fabric. | Composition: 100% linen | / 100% LINEN SHIRT | 100% linen | 100% certified European grown linen,-3.522163313156569e-05,3.522163313156569e-05
name_POLKA DOT MIDI DRESS - Ecru / Maroon | ZARA United States,3.514270171848317e-05,3.514270171848317e-05
name_REGULAR FIT 100% LINEN SHIRT - Light beige | ZARA United States,3.48186726615928e-05,3.48186726615928e-05
name_ZW COLLECTION COMBINATION MIDI SKIRT - Ecru | Satin United States,-3.4264728733095666e-05,3.4264728733095666e-05
name_POLKA DOT SEQUIN BANDEAU TOP - Black / Everyday | ZARA United States,-3.419001972401723e-05,3.419001972401723e-05
name_PLEATED WIDE LEG Satin - Oyster-white | ZARA United States,-3.399613503187676e-05,3.399613503187676e-05
name_PLAID RUFFLED Tailored SKIRT - Khaki | ZARA United States,-3.3821765185053605e-05,3.3821765185053605e-05
name_ZW COLLECTION SATIN LACE DRESS - Brown | ZARA United States,3.377572891676052e-05,3.377572891676052e-05
name_PLEATED PRINTED MIDI SKIRT - Multicolored | ZARA United States,3.376184851556689e-05,3.376184851556689e-05
materials_text_98% cotton | 100% cotton | 98% OCS certified organically grown cotton | 100% OCS certified organically grown cotton,-3.3610970712838526e-05,3.3610970712838526e-05
name_Washed Cardigan,-3.355828710965529e-05,3.355828710965529e-05
name_PLEATED LINEN Printed ZW COLLECTION - Ecru | ZARA United States,-3.336504608356327e-05,3.336504608356327e-05
name_COMBINATION POLKA DOT DRESS - Brown | ZARA United States,3.257312617242882e-05,3.257312617242882e-05
name_POLKA DOT HALTER SCARF DRESS - White | ZARA United States,3.230841381974406e-05,3.230841381974406e-05
name_Satin Trousers,3.2249169701412755e-05,3.2249169701412755e-05
colour_from_title_Mid-ecru,-3.16946318315717e-05,3.16946318315717e-05
name_EMBROIDERED PRINTED DRESS - Blue / White | ZARA United States,3.169073324704498e-05,3.169073324704498e-05
name_POLKA DOT WIDE LEG PANTS - Brown / Ecru | ZARA United States,-3.166697132554893e-05,3.166697132554893e-05
name_POPLIN GODET DRESS - Light blue | ZARA United States,3.143309359267854e-05,3.143309359267854e-05
