Product_ID,name,Category,colour_from_title,US_price_current_usd,US_price_original_usd,US_discount_pct_display,US_on_sale,IN_price_current_inr,IN_price_current_usd,IN_price_original_inr,IN_discount_pct_display,IN_discount_pct_calc,IN_on_sale,Savings_USD,materials_text,made_in,date,exchange_rate
12215620,MONOCHROME THICK-SOLED SNEAKERS - Black | ZARA United States,GENERAL,Black,59.9,,"
100",True,,,,,,,,60% polyester | 100% polyester | 60% RCS-certified recycled polyester | 100% RCS-certified recycled polyester,China,2026-03-22,93.62
12205720,SNEAKERS WITH HEEL DETAIL - Black | ZARA United States,GENERAL,Black,59.9,,"
100",True,,,,,,,,100% polyester | 100% RCS-certified recycled polyester,Vietnam,2026-03-22,93.62
12200720,BASIC SNEAKERS - Sea green | ZARA United States,GENERAL,Sea green,55.9,,"
100",True,,,,,,,,73% polyester | 10% cotton | 65% cotton | 35% polyester | 10% RCS-certified recycled cotton | 73% RCS-certified recycled polyester | 65% RCS-certified recycled cotton | 35% RCS-certified recycled polyester,Vietnam,2026-03-22,93.62
12238720,MESH SNEAKERS - Sandy Brown | ZARA United States,GENERAL,Sandy Brown,59.9,,"
72",True,,,,,,,,72% polyester | 100% polyester,Vietnam,2026-03-22,93.62
12338720,CASUAL SNEAKERS - Blue | ZARA United States,GENERAL,Blue,89.9,,"
55",True,,,,,,,,65% polyester | 65% RCS-certified recycled polyester,China,2026-03-22,93.62
12292720,LEATHER SNEAKERS - Sandy Brown | ZARA United States,GENERAL,Sandy Brown,89.9,,"
90",True,,,,,,,,40% cotton | 22% polyester | 65% cotton | 35% polyester,,2026-03-22,93.62
12343720,RETRO-STYLE SNEAKERS - Sandy Brown | ZARA United States,GENERAL,Sandy Brown,69.9,,"
45",True,1050.0,11.22,7550.0,-40,86.09,True,58.68,30% polyester | 83% polyester | 100% polyester | 30% RCS-certified recycled polyester | 83% RCS-certified recycled polyester | 100% RCS-certified recycled polyester,China,2026-03-22,93.62
12339720,RETRO STYLE SNEAKERS - Black | ZARA United States,GENERAL,Black,69.9,,"
41",True,,,,,,,,39% polyester | 94% polyester,China,2026-03-22,93.62
12310720,RETRO STYLE SNEAKERS - Green | ZARA United States,GENERAL,Green,69.9,,"
50",True,1050.0,11.22,7550.0,-40,86.09,True,58.68,70% polyester | 65% cotton | 35% polyester | 70% RCS-certified recycled polyester | 35% RCS-certified recycled polyester | 65% RCS-certified recycled cotton,China,2026-03-22,93.62
12393720,CHUNKY SOLE SNEAKERS - Bone White | ZARA United States,GENERAL,Bone White,69.9,,"
52",True,,,,,,,,48% polyester | 100% polyester | 67% polyester | 48% RCS-certified recycled polyester | 100% RCS-certified recycled polyester | 67% RCS-certified recycled polyester,China,2026-03-22,93.62
12392720,CHUNKY SOLE SNEAKERS - Black | ZARA United States,GENERAL,Black,69.9,,"
55",True,,,,,,,,45% polyester | 88% polyester | 100% polyester | 85% polyester | 45% RCS-certified recycled polyester | 88% RCS-certified recycled polyester | 100% RCS-certified recycled polyester | 85% RCS-certified recycled polyester,Vietnam,2026-03-22,93.62
12204720,RETRO STYLE SNEAKERS - White | ZARA United States,GENERAL,White,59.9,,"
100",True,1050.0,11.22,7550.0,-40,86.09,True,48.68,100% polyester,China,2026-03-22,93.62
12245720,BASKETBALL SNEAKERS - Multi-color | ZARA United States,GENERAL,Multi-color,79.9,,"
70",True,4950.0,52.87,,"
70",,True,27.03,26% polyester | 100% polyester | 26% RCS-certified recycled polyester | 100% RCS-certified recycled polyester,China,2026-03-22,93.62
12203720,MONOCHROME CHUNKY SNEAKERS - White | ZARA United States,GENERAL,White,59.9,,"
100",True,2950.0,31.51,7550.0,-40,60.93,True,28.39,100% polyester | 100% RCS-certified recycled polyester,Vietnam,2026-03-22,93.62
12245620,ROPE LACE SKATE SNEAKERS - Black | ZARA United States,GENERAL,Black,89.9,,"
65",True,,,,,,,,35% polyester | 100% polyester | 55% polyester | 35% RCS-certified recycled polyester | 100% RCS-certified recycled polyester | 55% RCS-certified recycled polyester,Vietnam,2026-03-22,93.62
12202720,CHUNKY SNEAKERS - White | ZARA United States,GENERAL,White,59.9,,"
100",True,,,,,,,,100% polyester | 100% RCS-certified recycled polyester,Vietnam,2026-03-22,93.62
12257720,BASKETBALL SNEAKERS - Black | ZARA United States,GENERAL,Black,79.9,,"
95",True,,,,,,,,5% polyester | 100% polyester | 90% polyester,,2026-03-22,93.62
12225721,LEATHER SNEAKERS - Bone White | ZARA United States,GENERAL,Bone White,149.0,,"
92",True,9550.0,102.01,,"
92",,True,46.99,38% cotton | 20% polyester | 65% cotton | 35% polyester,China,2026-03-22,93.62
12228720,LEATHER SNEAKERS - Khaki Green | ZARA United States,GENERAL,Khaki Green,47.94,79.9,-40,True,,,,,,,,56% polyester | 100% polyester | 56% RCS-certified recycled polyester | 100% RCS-certified recycled polyester,Laos,2026-03-22,93.62
12288720,LEATHER SNEAKERS - Brown | ZARA United States,GENERAL,Brown,79.9,,"
100",True,4950.0,52.87,,"
100",,True,27.03,55% polyester | 100% polyester | 55% RCS-certified recycled polyester | 100% RCS-certified recycled polyester,China,2026-03-22,93.62
12387620,CHUNKY SOLE SNEAKERS - Brown | ZARA United States,GENERAL,Brown,149.0,,"
37",True,,,,,,,,32% polyester | 88% polyester | 100% polyester | 64% polyester | 32% RCS-certified recycled polyester | 88% RCS-certified recycled polyester | 100% RCS-certified recycled polyester | 64% RCS-certified recycled polyester,China,2026-03-22,93.62
12317720,CHUNKY SOLE SNEAKERS - White | ZARA United States,GENERAL,White,69.9,,"
60",True,3950.0,42.19,,"
60",,True,27.71,40% polyester | 100% polyester,China,2026-03-22,93.62
12315720,ATHLETIC SNEAKERS - Khaki Green | ZARA United States,GENERAL,Khaki Green,69.9,,"
40",True,,,,,,,,35% polyester | 100% polyester | 52% polyester | 35% RCS-certified recycled polyester | 100% RCS-certified recycled polyester | 52% RCS-certified recycled polyester,China,2026-03-22,93.62
12390720,ATHLETIC SNEAKERS - Gray | ZARA United States,GENERAL,Gray,69.9,,"
35",True,,,,,,,,22% polyester | 70% polyester,China,2026-03-22,93.62
