Product_ID,name,Category,colour_from_title,US_price_current_usd,US_price_original_usd,US_discount_pct_display,US_on_sale,IN_price_current_inr,IN_price_current_usd,IN_price_original_inr,IN_discount_pct_display,IN_discount_pct_calc,IN_on_sale,Savings_USD,materials_text,made_in,date,exchange_rate
00122235,FLOWY RELAXED FIT PANTS - Black | ZARA United States,GENERAL,Black,69.9,, 93,True,3950.0,42.19,, 93,,True,27.71,"Composition: 93% viscose, 7% polyester | 7% polyester",Bangladesh,2026-03-22,93.62
04550304,STRUCTURED COTTON - LINEN PANTS - Navy blue | ZARA United States,GENERAL,Navy blue,79.9,, 90,True,4350.0,46.46,, 90,,True,33.44,"Composition: 90% cotton, 10% linen | 90% cotton | 10% linen",Morocco,2026-03-22,93.62
06987450,RELAXED FIT CHINO PANTS WITH BELT LOOPS - Khaki | ZARA United States,GENERAL,Khaki,79.9,, 100,True,4350.0,46.46,, 100,,True,33.44,Composition: 100% cotton | 100% cotton | 25% RCS-certified recycled cotton,Bangladesh,2026-03-22,93.62
03991433,RELAXED FIT PINSTRIPE PANTS - Blue | ZARA United States,GENERAL,Blue,79.9,, 100,True,4350.0,46.46,, 100,,True,33.44,Composition: 100% cotton | 100% cotton | 100% OCS certified organically grown cotton,Turkey,2026-03-22,93.62
03284409,TEXTURED KNIT PANTS - Navy blue | ZARA United States,GENERAL,Navy blue,79.9,, 100,True,4350.0,46.46,, 100,,True,33.44,Composition: 100% cotton | 100% cotton,Bangladesh,2026-03-22,93.62
04146674,WOOL PLEATED PANTS - Ecru | ZARA United States,GENERAL,Ecru,99.9,, 59,True,5550.0,59.28,, 59,,True,40.62,"Composition: 59% polyester, 41% wool | 59% polyester | 41% wool | 41% RWS certified wool | 59% RCS-certified recycled polyester",Morocco,2026-03-22,93.62
05862111,RELAXED FIT PLEATED PANTS - Oyster-white | ZARA United States,GENERAL,Oyster-white,99.9,, 100,True,5550.0,59.28,, 100,,True,40.62,Composition: 100% cotton | 100% cotton | 100% OCS certified organically grown cotton,Turkey,2026-03-22,93.62
04365456,WASHED RELAXED FIT CHINO PANTS - Gray | ZARA United States,GENERAL,Gray,79.9,, 100,True,4350.0,46.46,, 100,,True,33.44,Composition: 100% cotton,,2026-03-22,93.62
01564110,PINSTRIPE SUIT PANTS - Anthracite Gray | ZARA United States,GENERAL,Anthracite Gray,79.9,, 23,True,4350.0,46.46,, 23,,True,33.44,"Relaxed fit pants made from 23% wool fabric. Front pockets and back double-welt pockets with button. Front zip and button closure. | Composition: 60% polyester, 23% wool, 17% viscose | 60% polyester | 23% wool | 23% RWS certified wool | 60% RCS-certified recycled polyester",Turkey,2026-03-22,93.62
03918426,CONTRAST STRIPE TEXTURED JOGGER PANTS - Ecru | ZARA United States,GENERAL,Ecru,79.9,,"
95",True,4350.0,46.46,,"
95",,True,33.44,95% polyester | 100% polyester | 95% RCS-certified recycled polyester | 100% RCS-certified recycled polyester,Bangladesh,2026-03-22,93.62
00122400,CARGO PANTS WITH POCKETS - Brown | ZARA United States,GENERAL,Brown,79.9,, 100,True,,,,,,,,Composition: 100% cotton,,2026-03-22,93.62
